"","hit_id","query_id","biosample_id","closest_ref","distance","SRM_present","single_closest_ref","na.rm"
"436","OYHX01.1232.1_2/11-266","OYHX01","SAMN06165348","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"437","ORST01.20553.1_2/64-437","ORST01","SAMEA2338652","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.372775,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"438","ORST01.37900.1_2/11-157","ORST01","SAMEA2338652","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.126167,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"439","ORST01.52934.1_1/1-115","ORST01","SAMEA2338652","['QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"440","ORST01.37900.1_1/1-130","ORST01","SAMEA2338652","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"441","ORST01.20553.1_3/11-96","ORST01","SAMEA2338652","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"442","ORNB01.49681.1_1/1-113","ORNB01","SAMEA2338705","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"443","CAABIR01.22735.1_1/1-184","CAABIR01","SAMN00990340","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"444","OYTK01.888.1_1/1-256","OYTK01","SAMN06165529","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"445","OUOE01.124641.1_1/1-72","OUOE01","SAMN04158622","['Desulfitibacter_alkalitolerans__DfiAlka2', 'Anaerobic_bacterium_sk.prop8__Bv2Prop2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"446","UEOE01.198.1_13/64-437","UEOE01","SAMN06115439","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"447","UEOE01.198.1_14/11-266","UEOE01","SAMN06115439","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"448","OWEW01.429.1_22/64-437","OWEW01","SAMEA3708657","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"449","OWEW01.429.1_21/11-266","OWEW01","SAMEA3708657","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"450","ORNE01.24213.1_2/64-170","ORNE01","SAMEA2338726","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"451","OWFW01.9811.1_2/64-437","OWFW01","SAMEA3708545","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.067396,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"452","OWFW01.5308.1_2/11-266","OWFW01","SAMEA3708545","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"453","OWFW01.9811.1_1/11-266","OWFW01","SAMEA3708545","['Desulfovibrio_desulfuricans__DslDes17']",0.00674469522161544,TRUE,"Desulfovibrio_desulfuricans__DslDes17",TRUE
"454","OVYP01.3.1_182/62-435","OVYP01","SAMEA3708580","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.380174,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"455","OVYP01.3.1_183/11-266","OVYP01","SAMEA3708580","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.506418,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"456","UMLK01.30077.1_2/1-228","UMLK01","SAMEA4836198","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"457","UMLK01.81055.1_1/11-152","UMLK01","SAMEA4836198","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"458","UMLK01.36607.1_1/63-155","UMLK01","SAMEA4836198","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"459","UXRS01.32882.1_2/11-266","UXRS01","SAMEA2151010","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.198808,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"460","UXRS01.71017.1_1/63-127","UXRS01","SAMEA2151010","['Desulfovibrio_vulgaris__DQ826729', 'Desulfovibrio_desulfuricans__DslDes16_DsvAlas8', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Desulfovibrio_vulgaris__DQ826729",TRUE
"461","OUOV01.53054.1_1/1-103","OUOV01","SAMN05356884","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"462","ORTS01.11589.1_2/62-435","ORTS01","SAMEA2338852","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.368363,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"463","ORTS01.11589.1_1/11-266","ORTS01","SAMEA2338852","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.494987,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"464","ORTS01.45579.1_2/1-207","ORTS01","SAMEA2338852","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.131825,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"465","ORTS01.45579.1_1/11-127","ORTS01","SAMEA2338852","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"466","OYUC01.318.1_3/1-124","OYUC01","SAMN06165552","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.022284,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"467","OYUC01.318.1_2/11-124","OYUC01","SAMN06165552","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"468","OYUC01.318.1_1/1-95","OYUC01","SAMN06165552","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'Desulfovibrio_piger__DslPige2', 'Desulfovibrio_piger__DslPige4']",NA,TRUE,"Desulfovibrio_piger__DslPige2",TRUE
"469","OQUL01.146329.1_2/1-137","OQUL01","SAMN06018976","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"470","OQUL01.120143.1_1/1-102","OQUL01","SAMN06018976","['Gordonibacter_pamelaeae__GrdPame5', 'Gordonibacter_pamelaeae_7-10-1-b__FP929047']",NA,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"471","OQUL01.5270.1_6/27-293","OQUL01","SAMN06018976","['QUERY___Moorella_thermoacetica_2_dsrA']",4.096973,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"472","OQUL01.3418.1_7/28-293","OQUL01","SAMN06018976","['QUERY___Moorella_thermoacetica_2_dsrA']",4.346919,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"473","OQUL01.684.1_8/28-287","OQUL01","SAMN06018976","['QUERY___Moorella_thermoacetica_2_dsrA']",4.484698,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"474","UMDT01.9418.1_1/2-228","UMDT01","SAMEA4836001","['Gordonibacter_pamelaeae__GrdPame5', 'Gordonibacter_pamelaeae_7-10-1-b__FP929047']",NA,TRUE,"Gordonibacter_pamelaeae__GrdPame5",TRUE
"475","OYGV01.84.1_5/55-399","OYGV01","SAMN06165591","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.37291798423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"476","OYGV01.84.1_4/5-240","OYGV01","SAMN06165591","['Desulfitibacter_alkalitolerans__DfiAlka2']",1.30205979648578,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"477","OYGV01.2958.1_1/4-185","OYGV01","SAMN06165591","['uncultured_bacterium__EF645665']",0.0983177306036167,TRUE,"uncultured_bacterium__EF645665",TRUE
"478","OYGV01.1654.1_2/11-144","OYGV01","SAMN06165591","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667",TRUE
"479","OYGV01.1654.1_1/1-108","OYGV01","SAMN06165591","['uncultured_bacterium__EF645667']",NA,TRUE,"uncultured_bacterium__EF645667",TRUE
"480","ULVD01.76205.1_2/1-339","ULVD01","SAMEA4835777","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"481","ULVD01.86472.1_1/11-266","ULVD01","SAMEA4835777","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.481516,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"482","ULVD01.86472.1_2/1-260","ULVD01","SAMEA4835777","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"483","ULVD01.76205.1_1/11-213","ULVD01","SAMEA4835777","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"484","ULVD01.39250.1_1/62-132","ULVD01","SAMEA4835777","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"485","USUP01.24133.1_1/11-266","USUP01","SAMN06111959","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.545224,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"486","USUP01.51339.1_1/62-181","USUP01","SAMN06111959","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.309833,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"487","ORRE01.7245.1_2/54-252","ORRE01","SAMEA2338648","['Bilophila_sp._4_1_30__BilSpec3']",0.0293958645937054,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"488","UXRM01.77822.1_1/1-232","UXRM01","SAMEA2151007","['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'Desulfovibrio_desulfuricans__DQ092635']",NA,TRUE,"uncultured_bacterium__EF645667",TRUE
"489","UXRM01.68698.1_1/1-125","UXRM01","SAMEA2151007","['uncultured_bacterium__EF645667', 'uncultured_bacterium__EF645664', 'uncultured_bacterium__EF645666']",NA,TRUE,"uncultured_bacterium__EF645667",TRUE
"490","OWAP01.42335.1_2/2-159","OWAP01","SAMEA3708593","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"491","OWAP01.45140.1_1/1-65","OWAP01","SAMEA3708593","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"492","UEPD01.317.1_11/64-437","UEPD01","SAMN06115416","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"493","UEPD01.5105.1_1/65-438","UEPD01","SAMN06115416","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0639070545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"494","UEPD01.317.1_12/11-266","UEPD01","SAMN06115416","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"495","ULQL01.74378.1_1/1-193","ULQL01","SAMEA4835654","['Desulfovibrio_vulgaris__DQ826729']",0.434440881409727,TRUE,"Desulfovibrio_vulgaris__DQ826729",TRUE
"496","ULQL01.32657.1_4/63-193","ULQL01","SAMEA4835654","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"497","ULQL01.43782.1_1/1-122","ULQL01","SAMEA4835654","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"498","ULQL01.70530.1_1/1-122","ULQL01","SAMEA4835654","['QUERY___Ley3_66761_scaffold_1025_dsrA', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"499","ULQL01.27310.1_2/63-170","ULQL01","SAMEA4835654","['Desulfovibrio_vulgaris__DQ826729', 'Desulfovibrio_desulfuricans__DslDes16_DsvAlas8', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Desulfovibrio_vulgaris__DQ826729",TRUE
"500","ULQL01.59244.1_1/1-98","ULQL01","SAMEA4835654","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"501","ULQL01.74378.1_2/11-104","ULQL01","SAMEA4835654","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"502","OXYV01.4533.1_1/2-366","OXYV01","SAMN06164630","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.119549054566389,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"503","OXYV01.4533.1_2/11-266","OXYV01","SAMN06164630","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.04649,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"504","UMFW01.23322.1_1/6-143","UMFW01","SAMEA4836056","['QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"505","UMFW01.584.1_1/6-143","UMFW01","SAMEA4836056","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"506","UMFW01.36526.1_2/1-155","UMFW01","SAMEA4836056","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0639740545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"507","UMFW01.27601.1_4/63-179","UMFW01","SAMEA4836056","['Desulfovibrio_piger__DslPige2']",NA,TRUE,"Desulfovibrio_piger__DslPige2",TRUE
"508","CAJLAW01.42.1_6/27-293","CAJLAW01","SAMEA7847818","['QUERY___Moorella_thermoacetica_2_dsrA']",4.096973,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"509","UMAW01.45366.1_2/2-142","UMAW01","SAMEA4835925","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"510","UMAW01.45366.1_1/11-95","UMAW01","SAMEA4835925","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"511","UXSA01.2681.1_2/63-436","UXSA01","SAMEA2157972","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0452300545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"512","UXSA01.47346.1_2/11-266","UXSA01","SAMEA2157972","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.037117,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"513","UXSA01.109559.1_1/1-226","UXSA01","SAMEA2157972","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",0.969248173848276,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"514","JAGZCI01.95.1_8/28-287","JAGZCI01","SAMN17800707","['QUERY___Moorella_thermoacetica_2_dsrA']",4.484698,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"515","OZKU01.16608.1_1/11-224","OZKU01","SAMN06165235","['Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",0.0439477877444196,TRUE,"Desulfovibrio_sp._6_1_46AFAA__DsvSp231",TRUE
"516","OZKU01.16608.1_2/12-176","OZKU01","SAMN06165235","['Desulfovibrio_sp._3_1_syn3__DsvSp230']",NA,TRUE,"Desulfovibrio_sp._3_1_syn3__DsvSp230",TRUE
"517","UEPI01.3670.1_1/64-437","UEPI01","SAMN06115442","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.00961899999999999,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"518","UEPI01.11494.1_2/1-356","UEPI01","SAMN06115442","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0578940545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"519","UEPI01.3670.1_2/11-266","UEPI01","SAMN06115442","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.009594,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"520","UEPI01.14834.1_2/2-195","UEPI01","SAMN06115442","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"521","UEPI01.11494.1_1/11-160","UEPI01","SAMN06115442","['QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"522","USWS01.38141.1_2/1-92","USWS01","SAMN06112025","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Desulfovibrio_sp._6_1_46AFAA__DsvSp231']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"523","OUPN01.13122.1_1/2-156","OUPN01","SAMN05194699","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"524","OYPQ01.1851.1_1/11-102","OYPQ01","SAMN06165499","['Bilophila_sp._4_1_30__BilSpec3']",0.00166686459370536,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"525","OYPQ01.1851.1_2/1-89","OYPQ01","SAMN06165499","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"526","OPQI01.33891.1_1/1-206","OPQI01","SAMEA2042216","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"527","OPQI01.11869.1_2/64-211","OPQI01","SAMEA2042216","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Ley3_66761_scaffold_1830_dsrB', 'QUERY___Ley3_66761_scaffold_1025_dsrA']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"528","CABLZU01.13.1_77/28-293","CABLZU01","SAMEA5851658","['QUERY___Moorella_thermoacetica_2_dsrA']",4.062785,TRUE,"QUERY___Moorella_thermoacetica_2_dsrA",TRUE
"529","UEPU01.6531.1_4/65-438","UEPU01","SAMN06115516","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.01865,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"530","UEPU01.11586.1_2/1-253","UEPU01","SAMN06115516","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.210372,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"531","UEPU01.6531.1_3/11-266","UEPU01","SAMN06115516","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0898770545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"532","UEPU01.11586.1_3/2-297","UEPU01","SAMN06115516","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.433535083011529,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"533","UEPU01.84587.1_1/1-194","UEPU01","SAMN06115516","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.055702,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"534","OYSE01.180.1_2/64-437","OYSE01","SAMN06165525","['Bilophila_wadsworthia__BilWads6']",1.43512333119087e-06,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"535","OYSE01.180.1_1/11-208","OYSE01","SAMN06165525","['Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_sp._4_1_30__BilSpec3",TRUE
"536","UPMJ01.60113.1_1/1-157","UPMJ01","SAMEA2737823","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.017921,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"537","OWHW01.16582.1_2/62-435","OWHW01","SAMN04480494","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.372045,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"538","OWHW01.16582.1_1/11-150","OWHW01","SAMN04480494","['QUERY___Ley3_66761_scaffold_1830_dsrB']",0.506418,TRUE,"QUERY___Ley3_66761_scaffold_1830_dsrB",TRUE
"539","UEOQ01.7219.1_1/63-436","UEOQ01","SAMN06115530","['QUERY___Ley3_66761_scaffold_1025_dsrA']",0.0702950545663892,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"540","UEOQ01.7219.1_2/11-266","UEOQ01","SAMN06115530","['QUERY___Ley3_66761_scaffold_1025_dsrA']",2e-06,TRUE,"QUERY___Ley3_66761_scaffold_1025_dsrA",TRUE
"541","UEOQ01.36910.1_2/11-201","UEOQ01","SAMN06115530","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.107814,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"542","UEOQ01.44169.1_1/63-175","UEOQ01","SAMN06115530","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"543","UEOQ01.36910.1_1/2-86","UEOQ01","SAMN06115530","['QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",0.059765,TRUE,"QUERY___Bilophila_wadsworthia_dsrA",TRUE
"544","ORIG01.7211.1_1/1-285","ORIG01","SAMN04329867","['Anaerobic_bacterium_sk.prop8__Bv2Prop2']",1.16153898423978,TRUE,"Anaerobic_bacterium_sk.prop8__Bv2Prop2",TRUE
"545","ORIG01.18078.1_1/1-111","ORIG01","SAMN04329867","['Desulfitibacter_alkalitolerans__DfiAlka2']",0.765056796485778,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"546","UPFR01.81236.1_2/6-102","UPFR01","SAMEA2737660","['Desulfitibacter_alkalitolerans__DfiAlka2']",NA,TRUE,"Desulfitibacter_alkalitolerans__DfiAlka2",TRUE
"547","OVZV01.29537.1_2/1-216","OVZV01","SAMEA3708564","['Bilophila_wadsworthia__BilWads6', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB', 'Bilophila_sp._4_1_30__BilSpec3']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
"548","OVZV01.29537.1_1/11-103","OVZV01","SAMEA3708564","['Bilophila_wadsworthia__BilWads6', 'Bilophila_sp._4_1_30__BilSpec3', 'QUERY___Bilophila_wadsworthia_dsrA', 'QUERY___Bilophila_wadsworthia_dsrB']",NA,TRUE,"Bilophila_wadsworthia__BilWads6",TRUE
